linha,sequencia,bit,framerate,SourceWidth,SourceHeight,qp,subtrator,linhacomando,resultado,video
289,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,22,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_22_51,Cactus60_22_51,Cactus60
290,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,22,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_22_11,Cactus60_22_11,Cactus60
291,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,22,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_22_21,Cactus60_22_21,Cactus60
292,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,22,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_22_12,Cactus60_22_12,Cactus60
293,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,22,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_22_22,Cactus60_22_22,Cactus60
294,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,22,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_22_13,Cactus60_22_13,Cactus60
295,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,22,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_22_23,Cactus60_22_23,Cactus60
296,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,22,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_22_14,Cactus60_22_14,Cactus60
297,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,22,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=22 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_22_24,Cactus60_22_24,Cactus60
298,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,27,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_27_51,Cactus60_27_51,Cactus60
299,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,27,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_27_11,Cactus60_27_11,Cactus60
300,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,27,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_27_21,Cactus60_27_21,Cactus60
301,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,27,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_27_12,Cactus60_27_12,Cactus60
302,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,27,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_27_22,Cactus60_27_22,Cactus60
303,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,27,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_27_13,Cactus60_27_13,Cactus60
304,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,27,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_27_23,Cactus60_27_23,Cactus60
305,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,27,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_27_14,Cactus60_27_14,Cactus60
306,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,27,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=27 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_27_24,Cactus60_27_24,Cactus60
307,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,32,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_32_51,Cactus60_32_51,Cactus60
308,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,32,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_32_11,Cactus60_32_11,Cactus60
309,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,32,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_32_21,Cactus60_32_21,Cactus60
310,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,32,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_32_12,Cactus60_32_12,Cactus60
311,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,32,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_32_22,Cactus60_32_22,Cactus60
312,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,32,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_32_13,Cactus60_32_13,Cactus60
313,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,32,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_32_23,Cactus60_32_23,Cactus60
314,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,32,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_32_14,Cactus60_32_14,Cactus60
315,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,32,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=32 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_32_24,Cactus60_32_24,Cactus60
316,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,37,51,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_37_51,Cactus60_37_51,Cactus60
317,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,37,11,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_37_11,Cactus60_37_11,Cactus60
318,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,37,21,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_37_21,Cactus60_37_21,Cactus60
319,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,37,12,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_37_12,Cactus60_37_12,Cactus60
320,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,37,22,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_37_22,Cactus60_37_22,Cactus60
321,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,37,13,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_37_13,Cactus60_37_13,Cactus60
322,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,37,23,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_37_23,Cactus60_37_23,Cactus60
323,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,37,14,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_37_14,Cactus60_37_14,Cactus60
324,/data/videos/4k/Cactus_3840x2160_60fps.yuv,8,30,3840,2160,37,24,./EncoderAppStaticd -c encoder_intra_vtm.cfg --QP=37 -c sequence.cfg  -i /data/videos/4k/Cactus_3840x2160_60fps.yuv --FramesToBeEncoded=60 > Cactus60_37_24,Cactus60_37_24,Cactus60
